condition,learner,seed,pehe,cate_rank_corr,value_learned_policy,value_treat_all,value_treat_none,fraction_treated_by_policy,value_oracle_policy,regret_vs_oracle
linear_moderate_confounding,linear,32,0.061707241754387465,0.9963150007696874,1.057990966205709,1.0317867855898237,0.007435629991127245,0.93375,1.0634017690920072,0.005410802886298249
linear_moderate_confounding,linear,33,0.09763904993872194,0.99368176316761,1.0436393907173511,1.0201482360564909,-0.003885354101856003,0.95075,1.0395714608430648,-0.00406792987428628
linear_moderate_confounding,linear,34,0.10585302585589401,0.9955848567865534,0.9915883820895485,0.976451178468539,-0.03359822628826355,0.948,0.9954398016656935,0.0038514195761449876
linear_moderate_confounding,linear,35,0.07588421929134405,0.993854016428376,1.0835298255035541,1.0516648196441087,0.026611181250641627,0.92575,1.0807473278941357,-0.0027824976094183995
linear_moderate_confounding,linear,36,0.06506555731038428,0.9983301185206324,1.002277083188469,0.9673897518114618,-0.057088338575097486,0.91225,1.0016854863067215,-0.0005915968817475914
linear_moderate_confounding,linear,37,0.10807972074187255,0.9911487103842943,1.0318316363692535,0.9812142830362472,-0.004895448471805443,0.90075,1.026321282695597,-0.005510353673656487
linear_moderate_confounding,linear,38,0.10681444886544667,0.9916866593554162,1.0726157253756297,1.0598551359131898,-0.02081888030231702,0.92525,1.0799251848552402,0.007309459479610592
linear_moderate_confounding,linear,39,0.054052274125075336,0.997327777582986,1.0280584460292963,1.0006343416879966,-0.014253549310245308,0.92425,1.0297657927378105,0.0017073467085142457
linear_moderate_confounding,linear,40,0.10948275365333088,0.9945666848479177,0.9763845052356057,0.9563086384076747,0.032736050705969515,0.9025,0.9759289576558969,-0.00045554757970878157
linear_moderate_confounding,linear,41,0.07962143953894821,0.9970981924436371,1.061947286964743,1.0485707175560044,-0.02635452802322815,0.94375,1.0668827673403416,0.004935480375598544
linear_moderate_confounding,linear,42,0.0710894524171779,0.9952048390753022,1.053464216641229,1.0265577288223335,0.02619388747160769,0.91825,1.0570679213371745,0.00360370469594562
linear_moderate_confounding,linear,43,0.08355322095147093,0.9946292449768276,0.9862942730669506,0.967982457879063,0.010737734795080025,0.927,0.9922558571157973,0.005961584048846724
linear_moderate_confounding,linear,44,0.09163159405928593,0.9963776756486045,1.0708132932241317,1.0396421432306395,-0.027114978018400664,0.93025,1.0726974503463553,0.001884157122223673
linear_moderate_confounding,linear,45,0.054836214612793525,0.9968494598030911,1.0465004273436593,1.0150847197439266,0.026304881807259727,0.93025,1.0334453503815102,-0.013055076962149137
linear_moderate_confounding,linear,46,0.07335620335908719,0.9970066905629182,0.9551828345635051,0.9356838157566171,-0.005531650731490899,0.904,0.9654365470394568,0.010253712475951748
linear_moderate_confounding,linear,47,0.06099752450343358,0.9963962583997661,1.009656529730455,0.9929693934297491,-0.0049871107820884325,0.92475,1.015822576167362,0.006166046436907102
linear_moderate_confounding,linear,48,0.0827269650605762,0.9950056315628519,0.9974319031869955,0.9684251673356619,-0.017887736417867315,0.90175,0.9972626904180321,-0.00016921276896342263
linear_moderate_confounding,linear,49,0.07163479569006886,0.9949044751190297,1.0229937802458062,0.9988450174617626,-0.03951385629676869,0.9315,1.018827391114984,-0.0041663891308221235
linear_moderate_confounding,linear,50,0.0676306499432589,0.9962298195143636,1.0046448738802678,0.9805171305702217,0.0009299053100139538,0.90925,1.0152369409324111,0.010592067052143328
linear_moderate_confounding,linear,51,0.08737738113686469,0.992668434541777,1.019437553033837,0.9999655224768356,0.007807150614094267,0.93625,1.0177523216134812,-0.001685231420355926
linear_moderate_confounding,linear,52,0.12808238212645717,0.9878047478002966,1.0328103673920486,0.993781279585799,-0.00013036114137014287,0.905,1.0230736955662623,-0.009736671825786303
