sweep,value,seed,estimator,estimate,se,ci_low,ci_high,truth,min_propensity,max_propensity,clipped_fraction,treatment_rate,unmeasured
confounding_strength,0.0,31,outcome-regression,0.9653190726642902,0.012574226181222213,0.9406735893490946,0.9899645559794857,1.0,0.41632774639644166,0.6118659039948252,0.0,0.51375,False
confounding_strength,0.0,31,ipw,0.967043333729998,0.052335812296135154,0.864465141629573,1.069621525830423,1.0,0.41632774639644166,0.6118659039948252,0.0,0.51375,False
confounding_strength,0.0,31,aipw,0.9640834168753961,0.034203663082987355,0.897044237232741,1.0311225965180513,1.0,0.41632774639644166,0.6118659039948252,0.0,0.51375,False
confounding_strength,0.0,32,difference-in-means,1.0119791756959269,0.052121468520593156,0.9098210973955643,1.1141372539962895,1.0,0.44840802281474246,0.5559708850379287,0.0,0.50675,False
confounding_strength,0.0,32,outcome-regression,1.05520088821978,0.010674229583924002,1.0342793982352891,1.076122378204271,1.0,0.44840802281474246,0.5559708850379287,0.0,0.50675,False
confounding_strength,0.0,32,ipw,1.0555136174425324,0.05214454701078745,0.9533103053013889,1.1577169295836758,1.0,0.44840802281474246,0.5559708850379287,0.0,0.50675,False
confounding_strength,0.0,32,aipw,1.057282797065765,0.033718525623993405,0.9911944868427379,1.123371107288792,1.0,0.44840802281474246,0.5559708850379287,0.0,0.50675,False
confounding_strength,0.0,33,difference-in-means,1.0168993530157675,0.05016169832942728,0.9185824242900901,1.115216281741445,1.0,0.45469790500097984,0.5609232311725848,0.0,0.50175,False
confounding_strength,0.0,33,outcome-regression,1.0086585587392731,0.009902102755204945,0.9892504373390715,1.0280666801394749,1.0,0.45469790500097984,0.5609232311725848,0.0,0.50175,False
confounding_strength,0.0,33,ipw,1.008522360277333,0.05012953758766393,0.9102684666055116,1.1067762539491544,1.0,0.45469790500097984,0.5609232311725848,0.0,0.50175,False
confounding_strength,0.0,33,aipw,1.0089890185642547,0.03281921044071924,0.944663366100445,1.0733146710280643,1.0,0.45469790500097984,0.5609232311725848,0.0,0.50175,False
confounding_strength,0.0,34,difference-in-means,0.9856684243086157,0.05159567948208684,0.8845408925237255,1.0867959560935059,1.0,0.4201368893901625,0.6179961405969341,0.0,0.51375,False
confounding_strength,0.0,34,outcome-regression,0.9806247536014994,0.009956640288233223,0.9611097386365622,1.0001397685664364,1.0,0.4201368893901625,0.6179961405969341,0.0,0.51375,False
confounding_strength,0.0,34,ipw,0.9807199108455636,0.05169556241133782,0.8793966085193415,1.0820432131717859,1.0,0.4201368893901625,0.6179961405969341,0.0,0.51375,False
confounding_strength,0.0,34,aipw,0.9808818474831033,0.03374745510108944,0.914736835484968,1.0470268594812386,1.0,0.4201368893901625,0.6179961405969341,0.0,0.51375,False
confounding_strength,0.0,35,difference-in-means,0.9651195140583113,0.05126376994814789,0.8646425249599414,1.0655965031566812,1.0,0.4337786748402203,0.5460783553631693,0.0,0.49,False
confounding_strength,0.0,35,outcome-regression,0.9638711935250989,0.011239223983014156,0.9418423145183912,0.9859000725318066,1.0,0.4337786748402203,0.5460783553631693,0.0,0.49,False
confounding_strength,0.0,35,ipw,0.9653050439823991,0.05131903348635976,0.8647197383491341,1.0658903496156642,1.0,0.4337786748402203,0.5460783553631693,0.0,0.49,False
confounding_strength,0.0,35,aipw,0.9659416658650939,0.033131441037056404,0.9010040414324634,1.0308792902977244,1.0,0.4337786748402203,0.5460783553631693,0.0,0.49,False
confounding_strength,0.0,36,difference-in-means,1.036870166331057,0.050311863178635605,0.9382589145009314,1.135481418161183,1.0,0.45680892878078083,0.6016069047098164,0.0,0.51975,False
confounding_strength,0.0,36,outcome-regression,0.996559483862276,0.011367541091030154,0.9742791033238569,1.018839864400695,1.0,0.45680892878078083,0.6016069047098164,0.0,0.51975,False
confounding_strength,0.0,36,ipw,0.9954956290390727,0.05040816116302755,0.8966956331595387,1.0942956249186067,1.0,0.45680892878078083,0.6016069047098164,0.0,0.51975,False
confounding_strength,0.0,36,aipw,0.9956591548590862,0.03282183238502969,0.931328363384428,1.0599899463337443,1.0,0.45680892878078083,0.6016069047098164,0.0,0.51975,False
confounding_strength,0.0,37,difference-in-means,1.0012741201512092,0.052156123257351576,0.8990481185668001,1.1035001217356184,1.0,0.3959014729381203,0.6115991580766522,0.0,0.50175,False
confounding_strength,0.0,37,outcome-regression,0.9488363703180619,0.011898295090950724,0.9255157119397984,0.9721570286963254,1.0,0.3959014729381203,0.6115991580766522,0.0,0.50175,False
confounding_strength,0.0,37,ipw,0.947399497716318,0.052237081642380605,0.8450148176972521,1.049784177735384,1.0,0.3959014729381203,0.6115991580766522,0.0,0.50175,False
confounding_strength,0.0,37,aipw,0.9491589304276172,0.03365371095263272,0.8831976569604572,1.0151202038947773,1.0,0.3959014729381203,0.6115991580766522,0.0,0.50175,False
confounding_strength,0.0,38,difference-in-means,1.123552836052445,0.052608304997931274,1.0204405582564997,1.2266651138483902,1.0,0.4202776698812347,0.5720447815919735,0.0,0.49925,False
confounding_strength,0.0,38,outcome-regression,1.0515406841173522,0.010846854452785952,1.0302808493898918,1.0728005188448126,1.0,0.4202776698812347,0.5720447815919735,0.0,0.49925,False
confounding_strength,0.0,38,ipw,1.0515104931468058,0.052762640791035216,0.9480957171963768,1.1549252690972347,1.0,0.4202776698812347,0.5720447815919735,0.0,0.49925,False
confounding_strength,0.0,38,aipw,1.0537999025375575,0.03378383290614524,0.9875835900415129,1.1200162150336022,1.0,0.4202776698812347,0.5720447815919735,0.0,0.49925,False
confounding_strength,0.0,39,difference-in-means,1.02754818408132,0.050449821743768,0.9286665334635348,1.1264298346991053,1.0,0.4281250209635972,0.5779461508568348,0.0,0.497,False
confounding_strength,0.0,39,outcome-regression,1.0138771658536287,0.01107378616082756,0.9921725449784067,1.0355817867288508,1.0,0.4281250209635972,0.5779461508568348,0.0,0.497,False
