seed,strategy,realised_value,regret_vs_oracle,regret_pct,spend_search,spend_email,spend_social,spend_display,spend_retargeting
10,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
11,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
11,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
11,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
11,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
11,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
12,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
12,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
12,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
12,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
12,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
13,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
13,causal,231.19560907370487,4.652069486651271,1.972488987404111,10,5,5,0.0,0.0
13,causal_lcb,231.19560907370487,4.652069486651271,1.972488987404111,10,5,5,0.0,0.0
13,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
13,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
14,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
14,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
14,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
14,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
14,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
15,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
15,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
15,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
15,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
15,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
16,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
16,causal,233.85771345984708,1.9899651005090675,0.8437501325669451,7,6,7,0.0,0.0
16,causal_lcb,233.85771345984708,1.9899651005090675,0.8437501325669451,7,6,7,0.0,0.0
16,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
16,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
17,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
17,causal,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
17,causal_lcb,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
17,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
17,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
18,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
18,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
18,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
18,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
18,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
19,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
19,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
19,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
19,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
19,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
20,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
20,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
20,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
20,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
20,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
21,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
21,causal,234.53782962843798,1.309848931918168,0.5553791921606566,7,5,6,0.0,2.0
21,causal_lcb,234.53782962843798,1.309848931918168,0.5553791921606566,7,5,6,0.0,2.0
21,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
21,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
22,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
22,causal,234.1843364015408,1.6633421588153396,0.7052611961112313,7,5,7,0.0,1.0
22,causal_lcb,234.1843364015408,1.6633421588153396,0.7052611961112313,7,5,7,0.0,1.0
22,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
22,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
23,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
23,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
23,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
23,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
23,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
24,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
24,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
24,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
24,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
24,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
25,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
25,causal,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
25,causal_lcb,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
25,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
25,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
26,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
26,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
26,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
26,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
26,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
27,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
27,causal,234.15099621579301,1.6966823445631292,0.7193975174654639,7,7,6,0.0,0.0
27,causal_lcb,234.15099621579301,1.6966823445631292,0.7193975174654639,7,7,6,0.0,0.0
27,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
27,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
28,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
28,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
28,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
28,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
28,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
29,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
29,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
29,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
29,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
29,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
30,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
30,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
30,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
30,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
30,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
31,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
31,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
31,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
31,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
31,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
32,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
32,causal,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
32,causal_lcb,234.70495745359634,1.142721106759808,0.484516580250067,8,6,6,0.0,0.0
32,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
32,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
33,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
33,causal,234.28006613045727,1.5676124298988725,0.6646715538892627,8,6,4,0.0,2.0
33,causal_lcb,234.28006613045727,1.5676124298988725,0.6646715538892627,8,6,4,0.0,2.0
33,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
33,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
34,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
34,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
34,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
34,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
34,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
35,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
35,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
35,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
35,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
35,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
36,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
36,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
36,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
36,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
36,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
37,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
37,causal,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
37,causal_lcb,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
37,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
37,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
38,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
38,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
38,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
38,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
38,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
39,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
39,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
39,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
39,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
39,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
40,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
40,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
40,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
40,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
40,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
41,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
41,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
41,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
41,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
41,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
42,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
42,causal,233.78669276764055,2.0609857927155986,0.8738630820095897,9,6,4,0.0,1.0
42,causal_lcb,233.78669276764055,2.0609857927155986,0.8738630820095897,9,6,4,0.0,1.0
42,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
42,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
43,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
43,causal,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
43,causal_lcb,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
43,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
43,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
44,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
44,causal,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
44,causal_lcb,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
44,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
44,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
45,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
45,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
45,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
45,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
45,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
46,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
46,causal,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
46,causal_lcb,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
46,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
46,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
47,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
47,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
47,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
47,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
47,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
48,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
48,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
48,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
48,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
48,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
49,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
49,causal,234.15099621579301,1.6966823445631292,0.7193975174654639,7,7,6,0.0,0.0
49,causal_lcb,234.15099621579301,1.6966823445631292,0.7193975174654639,7,7,6,0.0,0.0
49,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
49,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
50,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
50,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
50,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
50,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
50,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
51,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
51,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
51,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
51,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
51,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
52,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
52,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
52,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
52,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
52,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
53,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
53,causal,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
53,causal_lcb,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
53,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
53,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
54,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
54,causal,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
54,causal_lcb,235.35392779350406,0.49375076685208796,0.20935154836630349,7,6,5,0.0,2.0
54,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
54,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
55,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
55,causal,231.25832972449513,4.589348835861017,1.9458952760845385,10,5,4,0.0,1.0
55,causal_lcb,231.25832972449513,4.589348835861017,1.9458952760845385,10,5,4,0.0,1.0
55,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
55,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
56,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
56,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
56,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
56,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
56,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
57,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
57,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
57,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
57,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
57,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
58,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
58,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
58,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
58,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
58,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
59,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
59,causal,233.46748835509652,2.3801902052596233,1.0092065437271223,6,7,5,0.0,2.0
59,causal_lcb,233.46748835509652,2.3801902052596233,1.0092065437271223,6,7,5,0.0,2.0
59,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
59,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
60,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
60,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
60,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
60,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
60,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
61,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
61,causal,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
61,causal_lcb,234.21985565950604,1.6278229008501057,0.6902009427383561,8,7,4,0.0,1.0
61,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
61,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
62,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
62,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
62,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
62,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
62,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
63,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
63,causal,234.53782962843798,1.309848931918168,0.5553791921606566,7,5,6,0.0,2.0
63,causal_lcb,234.53782962843798,1.309848931918168,0.5553791921606566,7,5,6,0.0,2.0
63,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
63,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
64,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
64,causal,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
64,causal_lcb,235.03158039529006,0.8160981650660801,0.34602764379435313,8,5,6,0.0,1.0
64,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
64,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
65,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
65,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
65,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
65,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
65,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
66,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
66,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
66,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
66,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
66,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
67,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
67,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
67,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
67,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
67,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
68,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
68,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
68,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
68,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
68,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
69,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
69,causal,232.7047558125514,3.1429227478047324,1.3326070313642804,7,8,4,0.0,1.0
69,causal_lcb,232.7047558125514,3.1429227478047324,1.3326070313642804,7,8,4,0.0,1.0
69,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
69,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
70,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
70,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
70,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
70,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
70,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
71,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
71,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
71,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
71,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
71,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
72,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
72,causal,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
72,causal_lcb,235.29371732255282,0.5539612378033212,0.23488093721539688,7,7,5,0.0,1.0
72,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
72,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
73,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
73,causal,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
73,causal_lcb,235.8415397674334,0.006138792922740777,0.002602863407523339,7,6,6,0.0,1.0
73,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
73,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
74,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
74,causal,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
74,causal_lcb,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
74,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
74,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
75,oracle,235.84767856035614,0.0,0.0,8,6,5,0.0,1.0
75,causal,234.0153107999771,1.832367760379043,0.7769284699192487,6,6,6,0.0,2.0
75,causal_lcb,234.0153107999771,1.832367760379043,0.7769284699192487,6,6,6,0.0,2.0
75,historical,151.94785290101098,83.89982565934517,35.57373393347785,2,3,2,4.0,9.0
75,rule_based,190.26135402146681,45.58632453888933,19.328714540314316,4,4,2,3.0,7.0
